#   fault No. , centroid(lon,lat,z[km]), node1(lon,lat,z[km]), node2(lon,lat,z[km]), node3(lon,lat,z[km]), mean vertex length(km), area(km^2), strike(deg) , dip(deg)
114	  178.498884	  -38.913604	 -7.41031631	  178.498872	  -38.960184	   -7.041421	  178.547904	  -38.897203	   -7.119934	  178.449886	  -38.883405	   -8.069594	     8.82	    33.21	    36.78	     6.95
115	  178.493944	  -39.569879	 -5.45596166	  178.492249	  -39.514313	   -5.654553	  178.438026	  -39.610140	   -5.804690	  178.551538	  -39.585156	   -4.908643	    10.40	    45.65	    17.50	     5.98
116	  177.140329	  -40.824717	 -9.49994336	  177.140628	  -40.862401	   -9.324417	  177.193218	  -40.802848	   -9.175413	  177.087137	  -40.808879	  -10.000000	     8.15	    28.24	    23.58	     5.93
117	  178.756981	  -38.549805	 -6.60838712	  178.808990	  -38.571277	   -5.886022	  178.762837	  -38.505941	   -6.801362	  178.699110	  -38.572170	   -7.137777	     9.07	    35.27	    23.23	     8.07
118	  178.812474	  -38.521609	 -6.11867918	  178.808990	  -38.571277	   -5.886022	  178.865578	  -38.487588	   -5.668653	  178.762837	  -38.505941	   -6.801362	     9.37	    36.98	    21.01	     8.33
119	  178.462888	  -39.214699	 -6.43451726	  178.448270	  -39.164462	   -6.462907	  178.419284	  -39.255387	   -6.914472	  178.521102	  -39.224223	   -5.926172	     9.69	    40.26	   350.83	     6.09
120	  177.300870	  -40.259991	 -9.74028680	  177.242204	  -40.290800	  -10.000000	  177.365332	  -40.277461	   -9.220860	  177.295067	  -40.211677	  -10.000000	     9.98	    42.82	    27.28	     5.15
121	  177.306245	  -40.306107	 -9.51516687	  177.365332	  -40.277461	   -9.220860	  177.242204	  -40.290800	  -10.000000	  177.311193	  -40.350026	   -9.324640	     9.57	    38.88	    22.42	     4.88
122	  177.411190	  -40.299628	 -8.83079778	  177.403830	  -40.329665	   -8.770419	  177.464413	  -40.291737	   -8.501114	  177.365332	  -40.277461	   -9.220860	     7.31	    21.88	    22.86	     4.91
123	  177.360124	  -40.319057	 -9.10530638	  177.311193	  -40.350026	   -9.324640	  177.403830	  -40.329665	   -8.770419	  177.365332	  -40.277461	   -9.220860	     8.05	    26.59	    22.50	     4.93
124	  177.437159	  -40.263844	 -8.78094965	  177.464413	  -40.291737	   -8.501114	  177.481701	  -40.222299	   -8.620874	  177.365332	  -40.277461	   -9.220860	     9.37	    33.75	    21.40	     4.88
125	  177.212942	  -40.553822	 -9.51833607	  177.227830	  -40.594982	   -9.376118	  177.262493	  -40.519631	   -9.178890	  177.148493	  -40.546824	  -10.000000	     9.21	    36.07	     4.77	     5.00
126	  178.153559	  -39.622184	 -8.01853637	  178.116038	  -39.591827	   -8.467468	  178.137535	  -39.668207	   -7.884368	  178.207097	  -39.606499	   -7.703773	     8.60	    31.80	    30.41	     5.74
127	  177.651685	  -40.295419	 -7.20792883	  177.571789	  -40.292503	   -7.776525	  177.684900	  -40.343906	   -6.795043	  177.698362	  -40.249805	   -7.052219	    11.17	    53.68	    22.70	     5.07
128	  177.611336	  -40.343441	 -7.27991619	  177.684900	  -40.343906	   -6.795043	  177.571789	  -40.292503	   -7.776525	  177.577325	  -40.393878	   -7.268181	    11.06	    52.91	    28.88	     5.02
129	  178.056345	  -39.850512	 -6.88482031	  177.992013	  -39.861104	   -7.300688	  178.109482	  -39.885748	   -6.298822	  178.067549	  -39.804653	   -7.054950	     9.73	    40.52	    30.63	     5.68
130	  178.042748	  -39.906604	 -6.63437727	  178.109482	  -39.885748	   -6.298822	  177.992013	  -39.861104	   -7.300688	  178.026748	  -39.972927	   -6.303621	    11.75	    58.58	    36.61	     5.87
131	  178.002065	  -39.813898	 -7.53074679	  177.992013	  -39.861104	   -7.300688	  178.067549	  -39.804653	   -7.054950	  177.946648	  -39.775906	   -8.236602	    10.06	    43.01	    32.55	     6.44
